id_aluno;necessidade_especial;id_escola_alocada;id_sala_alocada;etapa_desejada;etapa_sala;horario_desejado;horario_sala
309684;0;32;474;5;5;0;0
309705;0;107;1671;7;7;1;1
309716;0;5;82;7;7;1;1
309722;0;36;587;8;8;1;1
309724;0;83;1323;6;6;1;1
309725;0;46;775;7;7;1;1
309726;0;23;303;5;5;1;1
309727;0;148;2129;5;5;0;0
309730;0;28;364;5;5;0;0
309733;0;23;308;7;7;1;1
309742;0;65;1020;5;5;1;1
309761;0;148;2134;6;6;0;0
309762;0;45;762;7;7;1;1
309765;0;92;1490;5;5;1;1
309769;0;34;542;7;7;1;1
309780;0;111;1711;5;5;1;1
309785;0;94;1528;7;7;0;0
309786;0;76;1238;7;7;1;1
309795;0;74;1208;7;7;0;0
309807;0;89;1445;7;7;1;1
309814;0;140;2018;5;5;0;0
309819;0;150;2168;6;6;1;1
309822;0;92;1494;5;5;0;0
309825;0;117;1786;5;5;0;0
309828;1;150;2168;6;6;1;1
309829;0;73;1185;5;5;0;0
309837;0;103;1625;7;7;0;0
309839;0;92;1497;6;6;1;1
309853;0;44;746;9;9;0;0
309855;0;132;1919;5;5;1;1
309858;0;74;1203;6;6;0;0
309863;0;35;563;7;7;0;0
309866;0;135;1969;5;5;1;1
309867;0;32;452;6;6;1;1
309869;0;65;1024;7;7;1;1
309870;0;22;292;5;5;0;0
309878;0;96;1562;5;5;1;1
309883;0;39;640;5;5;1;1
309885;0;38;625;5;5;1;1
309889;0;82;1309;6;6;1;1
309892;0;68;1080;7;7;0;0
309897;0;47;794;7;7;0;0
309907;0;85;1360;7;7;1;1
309908;0;82;1304;5;5;1;1
309910;0;132;1924;7;7;0;0
309911;0;93;1509;6;6;0;0
309917;0;76;1236;7;7;0;0
309920;0;75;1217;6;6;1;1
309922;0;74;1202;7;7;1;1
309939;1;143;2081;7;7;1;1
309946;0;119;1801;7;7;0;0
309949;0;89;1443;6;6;1;1
309952;0;146;2116;6;6;1;1
309957;0;26;338;5;5;0;0
309976;0;32;453;7;7;0;0
309982;0;66;1047;7;7;1;1
309985;1;35;567;9;9;0;0
309986;0;66;1039;9;9;1;1
309991;0;141;2028;6;6;0;0
309999;0;145;2098;6;6;0;0
310005;1;134;1954;7;7;0;0
310008;0;66;1029;7;7;1;1
310014;0;143;2079;6;6;1;1
310017;0;76;1240;5;5;0;0
310020;0;71;1166;7;7;1;1
310026;0;71;1142;9;9;0;0
310036;0;65;1010;6;6;0;0
310057;0;22;289;6;6;0;0
310069;0;69;1100;6;6;0;0
310121;0;97;1575;7;7;0;0
310129;0;118;1791;8;8;1;1
310134;0;97;1577;6;6;1;1
310139;0;146;2111;8;8;0;0
310147;0;108;1681;9;9;0;0
310155;0;32;482;7;7;1;1
310158;0;85;1351;8;8;0;0
310169;0;22;300;5;5;1;1
310173;0;67;1066;5;5;1;1
310175;0;87;1390;6;6;1;1
310189;1;119;1806;5;5;1;1
310193;1;135;1967;6;6;0;0
310204;0;134;1960;5;5;0;0
310220;0;68;1072;9;9;0;0
310222;0;105;1644;7;7;1;1
310235;0;94;1533;7;7;1;1
310236;0;107;1673;6;6;1;1
310247;0;82;1299;8;8;0;0
310251;0;68;1082;7;7;1;1
310253;0;108;1680;7;7;0;0
310258;0;139;2008;6;6;1;1
310263;0;83;1317;5;5;1;1
310268;0;139;2010;7;7;0;0
310273;1;105;1645;9;9;1;1
310275;0;74;1203;6;6;0;0
310276;0;86;1380;7;7;0;0
310278;0;25;320;7;7;1;1
310287;0;29;401;7;7;1;1
310290;0;71;1138;6;6;0;0
310292;1;66;1037;6;6;1;1
310293;0;33;509;7;7;0;0
310297;0;23;306;8;8;1;1
310299;0;30;408;9;9;0;0
310316;0;149;2142;5;5;1;1
310320;0;43;715;9;9;1;1
310322;0;32;484;5;5;0;0
310324;0;82;1297;7;7;1;1
310336;0;118;1798;7;7;1;1
310339;0;93;1517;7;7;0;0
310340;0;43;734;6;6;0;0
310350;0;149;2151;9;9;1;1
310352;0;117;1788;5;5;1;1
310356;0;149;2156;7;7;1;1
310358;0;43;712;6;6;0;0
310359;1;82;1305;6;6;1;1
310360;0;72;1178;7;7;1;1
310363;0;69;1104;7;7;0;0
310367;0;32;453;7;7;0;0
310378;0;145;2099;7;7;1;1
310384;0;46;780;7;7;0;0
310388;0;108;1677;7;7;1;1
310400;0;29;389;5;5;1;1
310403;0;72;1172;7;7;0;0
310405;0;94;1538;5;5;1;1
310406;0;86;1364;7;7;1;1
310408;0;33;517;5;5;1;1
310411;0;35;561;6;6;1;1
310412;0;117;1787;6;6;1;1
310418;0;133;1947;6;6;1;1
310420;0;103;1620;5;5;0;0
310424;0;85;1357;6;6;0;0
310425;0;28;368;7;7;1;1
310441;0;94;1528;7;7;0;0
310444;0;94;1529;8;8;0;0
310447;0;74;1205;5;5;1;1
310456;0;82;1297;7;7;1;1
310458;0;145;2092;5;5;1;1
310468;0;96;1571;7;7;0;0
310477;0;2;29;7;7;1;1
310483;0;46;778;5;5;1;1
310491;0;146;2113;5;5;0;0
310492;0;65;1012;5;5;0;0
310494;0;103;1617;6;6;0;0
310499;0;44;742;6;6;0;0
310503;0;103;1617;6;6;0;0
310507;0;41;681;7;7;0;0
310511;0;34;542;7;7;1;1
310527;1;84;1334;7;7;0;0
310543;0;149;2148;6;6;1;1
310549;0;149;2143;7;7;0;0
310550;0;112;1727;7;7;0;0
310552;0;69;1093;6;6;1;1
310561;0;110;1699;5;5;1;1
310582;0;23;303;5;5;1;1
310585;0;30;425;7;7;1;1
310588;0;82;1309;6;6;1;1
310590;0;22;299;7;7;1;1
310601;0;82;1298;7;7;1;1
310607;0;145;2104;7;7;0;0
310609;0;146;2110;7;7;1;1
310612;1;107;1666;5;5;1;1
310619;0;33;522;6;6;0;0
310624;0;134;1962;6;6;0;0
310629;0;32;452;6;6;1;1
310631;1;2;24;7;7;0;0
310648;0;94;1527;6;6;1;1
310669;0;23;305;9;9;1;1
310675;0;40;655;7;7;0;0
310684;0;43;739;7;7;1;1
310691;0;76;1242;7;7;1;1
310693;0;33;518;10;10;1;1
310696;0;97;1575;7;7;0;0
310702;0;95;1554;5;5;0;0
310703;0;36;578;7;7;0;0
310704;0;34;555;7;7;1;1
310711;0;30;424;5;5;0;0
310715;0;27;348;6;6;1;1
310721;0;111;1707;5;5;1;1
310722;0;86;1371;7;7;0;0
310725;0;84;1335;8;8;1;1
310729;0;91;1475;7;7;1;1
310733;0;117;1782;8;8;1;1
310739;0;27;353;5;5;0;0
310764;0;24;312;6;6;1;1
310785;1;85;1350;9;9;0;0
310787;0;149;2142;5;5;1;1
310790;0;95;1554;5;5;0;0
310792;0;141;2026;7;7;0;0
310793;0;133;1935;5;5;1;1
310798;0;141;2032;8;8;1;1
310800;0;97;1575;7;7;0;0
310804;0;146;2110;7;7;1;1
310807;1;73;1184;7;7;1;1
310808;0;109;1684;7;7;0;0
310809;0;84;1333;5;5;0;0
310829;0;22;292;5;5;0;0
310830;1;23;309;5;5;0;0
310839;0;45;757;6;6;0;0
310853;0;92;1494;5;5;0;0
310854;0;88;1407;10;10;1;1
310856;0;38;607;6;6;0;0
310865;0;42;2181;6;6;1;1
310868;0;45;764;5;5;0;0
310878;0;46;774;9;9;0;0
310886;0;150;2169;8;8;0;0
310895;0;133;1940;5;5;1;1
310916;0;76;1244;5;5;1;1
310923;0;34;542;7;7;1;1
310924;0;91;1485;5;5;0;0
310934;0;150;2175;7;7;1;1
310939;0;28;373;7;7;1;1
310944;0;95;1545;9;9;1;1
310946;0;105;1648;7;7;1;1
310952;0;38;625;5;5;1;1
310961;0;22;292;5;5;0;0
310965;0;118;1800;7;7;0;0
310980;0;92;1488;7;7;0;0
310984;0;145;2099;7;7;1;1
310987;0;63;979;5;5;0;0
310989;0;141;2053;7;7;1;1
310998;0;88;1431;7;7;0;0
311005;0;32;484;5;5;0;0
311006;1;38;608;7;7;0;0
311011;0;141;2043;6;6;1;1
311018;0;67;1059;9;9;0;0
311023;0;41;679;5;5;0;0
311026;0;40;656;7;7;1;1
311029;0;32;456;6;6;0;0
311042;0;25;324;5;5;0;0
311053;1;141;2029;5;5;1;1
311054;0;85;1353;6;6;1;1
311064;0;84;1336;7;7;1;1
311066;0;43;737;7;7;0;0
311070;0;134;1953;5;5;0;0
311073;0;38;615;7;7;1;1
311074;0;86;1377;5;5;1;1
311076;0;43;712;6;6;0;0
311091;0;67;1067;7;7;0;0
311096;1;43;731;8;8;0;0
311098;0;40;669;6;6;1;1
311101;0;35;562;5;5;1;1
311105;0;135;1965;7;7;1;1
311106;0;83;1326;6;6;1;1
311110;0;86;1364;7;7;1;1
311116;0;68;1083;5;5;0;0
311119;0;41;674;7;7;1;1
311120;0;76;1243;8;8;1;1
311137;0;39;638;6;6;1;1
311149;0;70;1124;7;7;0;0
311150;0;134;1962;6;6;0;0
311159;0;117;1786;5;5;0;0
311165;0;88;1412;5;5;0;0
311173;0;35;562;5;5;1;1
311180;0;47;791;7;7;0;0
311191;0;141;2031;6;6;1;1
311195;0;30;411;5;5;0;0
311208;0;85;1360;7;7;1;1
311210;0;118;1799;5;5;0;0
311213;0;140;2015;7;7;1;1
311233;0;150;2169;8;8;0;0
311234;0;118;1800;7;7;0;0
311236;0;41;691;7;7;0;0
311244;0;66;1029;7;7;1;1
311246;0;48;806;9;9;1;1
311250;0;66;1039;9;9;1;1
311251;0;66;1049;5;5;1;1
311275;0;88;1418;8;8;0;0
311285;0;28;358;6;6;1;1
311288;1;36;588;5;5;0;0
311293;0;30;426;8;8;0;0
311297;0;95;1549;8;8;1;1
311299;0;149;2156;7;7;1;1
311300;0;30;407;7;7;1;1
311305;0;68;1073;6;6;1;1
311307;0;149;2148;6;6;1;1
311308;0;89;1443;6;6;1;1
311317;0;22;300;5;5;1;1
311324;0;37;595;7;7;0;0
311343;0;103;1620;5;5;0;0
311348;1;110;1703;9;9;0;0
311351;0;141;2051;7;7;0;0
311362;0;84;1336;7;7;1;1
311366;1;73;1188;7;7;0;0
311367;0;48;801;7;7;0;0
311370;0;32;462;5;5;1;1
311375;0;96;1573;6;6;1;1
311382;0;83;1314;9;9;1;1
311388;0;84;1341;7;7;1;1
311394;0;86;1383;7;7;1;1
311395;0;139;2006;5;5;1;1
311397;0;29;375;7;7;1;1
311398;0;92;1497;6;6;1;1
311404;0;34;556;9;9;1;1
311405;0;29;404;6;6;1;1
311411;0;5;83;7;7;0;0
311423;0;45;766;5;5;1;1
311427;0;85;1361;6;6;0;0
311431;0;43;734;6;6;0;0
311438;1;92;1496;7;7;1;1
311443;0;139;2010;7;7;0;0
311454;0;3;32;6;6;0;0
311456;0;117;1784;8;8;0;0
311459;0;88;1409;6;6;0;0
311464;0;112;1720;9;9;0;0
311474;0;29;401;7;7;1;1
311482;0;24;313;8;8;0;0
311490;0;41;671;7;7;0;0
311509;0;135;1964;6;6;1;1
311511;0;150;2168;6;6;1;1
311518;1;85;1354;7;7;0;0
311534;0;32;467;6;6;1;1
311541;0;22;296;6;6;1;1
311546;1;93;1518;9;9;0;0
311558;0;69;1096;6;6;1;1
311559;0;87;1393;7;7;1;1
311569;0;68;1073;6;6;1;1
311574;0;95;1543;6;6;1;1
311586;0;139;2013;7;7;0;0
311588;0;66;1036;5;5;1;1
311593;0;104;1636;5;5;0;0
311600;0;39;637;7;7;0;0
311601;0;45;766;5;5;1;1
311603;0;96;1570;7;7;0;0
311611;0;117;1783;6;6;0;0
311612;0;46;775;7;7;1;1
311624;0;37;603;5;5;0;0
311631;0;47;781;7;7;1;1
311636;0;91;1475;7;7;1;1
311641;0;143;2080;5;5;0;0
311651;0;72;1169;6;6;1;1
311662;0;41;681;7;7;0;0
311673;0;119;1810;7;7;1;1
311678;0;85;1349;7;7;1;1
311680;0;93;1518;9;9;0;0
311681;0;96;1566;7;7;0;0
311682;0;82;1308;7;7;0;0
311685;0;119;1803;6;6;0;0
311693;0;135;1964;6;6;1;1
311699;0;32;489;6;6;1;1
311719;0;82;1308;7;7;0;0
311720;0;93;1505;5;5;0;0
311728;0;96;1570;7;7;0;0
311740;0;94;1537;7;7;0;0
311742;1;149;2145;12;12;0;0
311751;0;119;1802;7;7;1;1
311765;0;75;1219;5;5;0;0
311786;0;105;1648;7;7;1;1
311791;1;141;2047;5;5;0;0
311796;0;96;1570;7;7;0;0
311805;0;22;295;7;7;0;0
311812;0;112;1727;7;7;0;0
311816;0;68;1083;5;5;0;0
311839;0;148;2126;6;6;0;0
311842;0;119;1805;5;5;0;0
311843;0;70;1111;5;5;0;0
311845;0;91;1480;5;5;0;0
311848;0;143;2080;5;5;0;0
311856;0;68;1081;7;7;1;1
311866;0;119;1806;5;5;1;1
311893;0;25;324;5;5;0;0
311900;0;29;405;5;5;1;1
311901;0;35;564;6;6;0;0
311906;0;107;1666;5;5;1;1
311922;0;119;1814;6;6;0;0
311927;1;67;1060;7;7;0;0
311929;0;37;598;5;5;0;0
311932;0;84;1329;5;5;0;0
311943;0;71;1150;7;7;1;1
311948;0;136;1980;6;6;0;0
311949;0;111;1716;5;5;1;1
311967;0;46;780;7;7;0;0
311973;0;27;354;8;8;0;0
311978;0;39;646;9;9;1;1
311985;0;84;1332;7;7;1;1
311988;0;107;1672;9;9;0;0
312001;0;48;824;7;7;0;0
312011;0;94;1533;7;7;1;1
312041;0;5;79;5;5;0;0
312044;0;119;1804;9;9;1;1
312057;0;44;749;5;5;1;1
312064;0;133;1949;6;6;1;1
312086;0;2;24;7;7;0;0
312102;0;145;2104;7;7;0;0
312108;0;40;653;7;7;1;1
312114;0;39;637;7;7;0;0
312119;0;94;1538;5;5;1;1
312135;0;135;1964;6;6;1;1
312137;0;71;1149;9;9;1;1
312146;0;38;625;5;5;1;1
312157;0;84;1334;7;7;0;0
312168;1;65;1024;7;7;1;1
312170;0;29;375;7;7;1;1
312171;0;67;1054;6;6;1;1
312172;0;71;1141;9;9;0;0
312177;0;31;434;10;10;0;0
312179;0;67;1067;7;7;0;0
312183;0;118;1798;7;7;1;1
312186;0;73;1187;6;6;0;0
312196;0;93;1507;6;6;0;0
312202;0;28;369;5;5;0;0
312219;0;133;1931;5;5;0;0
312220;0;33;500;6;6;1;1
312233;0;140;2015;7;7;1;1
312240;0;141;2055;9;9;1;1
312247;0;32;473;5;5;1;1
312253;0;35;563;7;7;0;0
312255;0;82;1308;7;7;0;0
312258;0;29;387;12;12;0;0
312259;0;136;1975;5;5;1;1
312264;0;45;762;7;7;1;1
312266;0;23;308;7;7;1;1
312268;0;149;2141;8;8;1;1
312269;0;69;1095;8;8;1;1
312274;0;32;474;5;5;0;0
312283;0;43;725;5;5;0;0
312311;0;66;1027;8;8;1;1
312313;0;145;2104;7;7;0;0
312315;0;66;1030;5;5;1;1
312322;0;68;1080;7;7;0;0
312324;0;141;2049;8;8;1;1
312327;0;145;2095;5;5;0;0
312337;0;148;2132;7;7;0;0
312338;0;92;1496;7;7;1;1
312347;0;76;1241;7;7;0;0
312348;0;76;1238;7;7;1;1
312364;0;70;1127;6;6;0;0
312370;0;94;1528;7;7;0;0
312375;0;29;375;7;7;1;1
312376;0;148;2134;6;6;0;0
312377;0;68;1081;7;7;1;1
312384;0;32;456;6;6;0;0
312393;0;141;2029;5;5;1;1
312400;0;97;1577;6;6;1;1
312405;0;63;987;9;9;1;1
312434;0;43;706;6;6;1;1
312460;0;82;1307;5;5;1;1
312462;0;44;749;5;5;1;1
312472;0;73;1185;5;5;0;0
312473;0;41;701;9;9;1;1
312474;0;91;1475;7;7;1;1
312475;0;88;1427;8;8;0;0
312477;0;70;1116;9;9;0;0
312486;1;149;2142;5;5;1;1
312494;0;110;1704;5;5;0;0
312524;0;40;653;7;7;1;1
312532;1;37;606;8;8;0;0
312536;0;34;546;5;5;1;1
312554;0;74;1207;5;5;0;0
312558;0;41;687;5;5;1;1
312564;0;95;1553;9;9;1;1
312572;0;32;473;5;5;1;1
312578;0;148;2132;7;7;0;0
312582;0;136;1980;6;6;0;0
312588;0;34;542;7;7;1;1
312594;0;71;1158;7;7;0;0
312601;0;43;708;7;7;0;0
312604;0;5;82;7;7;1;1
312605;0;96;1571;7;7;0;0
312606;0;65;1018;6;6;0;0
312611;0;88;1404;5;5;1;1
312620;0;107;1668;8;8;1;1
312633;0;135;1966;9;9;1;1
312637;0;119;1810;7;7;1;1
312642;0;138;1994;10;10;0;0
312645;1;87;1384;5;5;1;1
312653;0;23;302;7;7;0;0
312673;0;145;2099;7;7;1;1
312677;0;88;1431;7;7;0;0
312688;0;73;1184;7;7;1;1
312689;0;66;1039;9;9;1;1
312701;0;41;701;9;9;1;1
312714;0;32;453;7;7;0;0
312715;0;2;29;7;7;1;1
312722;0;117;1783;6;6;0;0
312723;1;145;2100;9;9;1;1
312725;0;141;2047;5;5;0;0
312742;0;145;2096;6;6;0;0
312743;0;150;2177;7;7;0;0
312744;0;87;1391;7;7;0;0
312748;0;28;366;9;9;0;0
312760;0;85;1355;6;6;1;1
312761;0;133;1935;5;5;1;1
312764;0;87;1396;7;7;0;0
312765;0;141;2027;6;6;1;1
312776;0;43;724;5;5;1;1
312782;0;46;775;7;7;1;1
312806;0;141;2043;6;6;1;1
312833;0;133;1927;7;7;1;1
312836;0;145;2101;7;7;1;1
312838;0;32;458;7;7;1;1
312839;0;75;1224;5;5;1;1
312844;0;112;1724;5;5;0;0
312845;0;38;621;7;7;1;1
312847;0;105;1648;7;7;1;1
312849;0;41;671;7;7;0;0
312850;0;48;805;5;5;0;0
312852;0;46;772;6;6;0;0
312861;0;72;1167;9;9;1;1
312863;0;32;467;6;6;1;1
312865;1;38;614;5;5;0;0
312866;0;32;457;7;7;0;0
312872;0;29;392;9;9;1;1
312873;0;40;666;5;5;1;1
312874;0;39;636;6;6;0;0
312877;0;34;552;8;8;0;0
312890;0;87;1392;5;5;1;1
312909;0;33;517;5;5;1;1
312911;0;104;1634;7;7;1;1
312913;0;37;597;7;7;1;1
312914;0;30;419;5;5;1;1
312920;0;32;485;6;6;0;0
312926;0;33;498;7;7;0;0
312928;0;94;1528;7;7;0;0
312944;0;111;1708;8;8;0;0
312954;0;43;708;7;7;0;0
312959;0;28;360;6;6;0;0
312962;0;48;801;7;7;0;0
312963;0;41;674;7;7;1;1
312968;0;38;610;6;6;1;1
312969;0;28;368;7;7;1;1
312973;0;97;1575;7;7;0;0
312977;0;65;1019;6;6;1;1
312981;0;47;797;8;8;0;0
312984;0;140;2018;5;5;0;0
312998;0;134;1951;5;5;0;0
313015;0;32;476;9;9;0;0
313017;0;71;1166;7;7;1;1
313018;0;25;322;9;9;1;1
313021;0;6;99;6;6;0;0
313023;0;63;978;6;6;1;1
313025;0;69;1093;6;6;1;1
313028;0;46;774;9;9;0;0
313040;0;27;346;7;7;1;1
313051;0;43;708;7;7;0;0
313085;0;34;542;7;7;1;1
313096;0;86;1365;6;6;1;1
313098;0;86;1365;6;6;1;1
313099;0;86;1377;5;5;1;1
313100;1;117;1782;8;8;1;1
313101;0;133;1943;7;7;1;1
313104;0;43;735;9;9;0;0
313106;0;73;1184;7;7;1;1
313114;0;96;1572;9;9;0;0
313118;0;93;1511;6;6;1;1
313121;0;32;489;6;6;1;1
313123;0;141;2042;5;5;0;0
313127;0;63;991;5;5;1;1
313131;0;67;1069;6;6;1;1
313133;0;148;2137;10;10;1;1
313137;0;43;715;9;9;1;1
313140;0;67;1066;5;5;1;1
313142;0;96;1567;6;6;1;1
313150;0;25;332;6;6;1;1
313162;0;42;2179;5;5;1;1
313166;0;83;1321;5;5;1;1
313185;0;133;1936;9;9;1;1
313189;0;47;785;6;6;1;1
313196;0;43;733;8;8;1;1
313202;0;91;1473;5;5;1;1
313204;1;66;1044;5;5;1;1
313205;0;65;1018;6;6;0;0
313207;0;27;345;6;6;0;0
313230;0;107;1671;7;7;1;1
313232;0;110;1705;7;7;1;1
313233;0;136;1979;7;7;1;1
313246;0;87;1392;5;5;1;1
313257;0;39;638;6;6;1;1
313259;0;119;1806;5;5;1;1
313264;0;67;1058;7;7;1;1
313270;0;86;1364;7;7;1;1
313294;0;133;1927;7;7;1;1
313298;0;86;1366;5;5;0;0
313317;0;67;1057;5;5;1;1
313320;0;43;706;6;6;1;1
313321;0;32;462;5;5;1;1
313323;0;105;1644;7;7;1;1
313327;0;24;319;7;7;1;1
313331;0;73;1188;7;7;0;0
313343;0;76;1233;6;6;0;0
313346;0;140;2022;6;6;1;1
313371;0;93;1511;6;6;1;1
313379;0;93;1512;8;8;0;0
313387;0;43;723;7;7;1;1
313395;0;30;417;7;7;1;1
313401;0;5;89;6;6;1;1
313413;0;111;1711;5;5;1;1
313419;0;32;456;6;6;0;0
313422;0;38;612;7;7;1;1
313428;0;136;1975;5;5;1;1
313433;1;69;1104;7;7;0;0
313435;0;72;1175;6;6;0;0
313437;0;138;2002;10;10;0;0
313438;1;135;1964;6;6;1;1
313439;0;90;1451;10;10;0;0
313443;0;82;1301;6;6;1;1
313454;0;73;1188;7;7;0;0
313456;0;67;1067;7;7;0;0
313460;0;74;1208;7;7;0;0
313463;0;68;1078;8;8;0;0
313465;0;32;458;7;7;1;1
313468;0;39;637;7;7;0;0
313481;0;91;1485;5;5;0;0
313483;0;93;1514;5;5;1;1
313485;0;67;1052;5;5;1;1
313490;0;67;1070;5;5;1;1
313516;0;92;1503;7;7;0;0
313518;0;70;1123;7;7;0;0
313522;0;76;1232;9;9;0;0
313525;0;47;798;9;9;0;0
313526;0;47;791;7;7;0;0
313528;0;29;375;7;7;1;1
313532;0;32;455;8;8;0;0
313537;0;76;1238;7;7;1;1
313553;0;84;1343;8;8;1;1
313560;0;32;456;6;6;0;0
313570;0;65;1022;5;5;0;0
313571;0;119;1811;6;6;0;0
313573;0;71;1129;6;6;1;1
313577;0;140;2017;6;6;0;0
313581;0;95;1551;6;6;0;0
313585;0;150;2176;5;5;1;1
313630;0;34;547;6;6;0;0
313636;0;67;1055;6;6;1;1
313637;0;45;759;6;6;1;1
313657;0;71;1138;6;6;0;0
313664;0;32;474;5;5;0;0
313674;0;95;1555;7;7;1;1
313678;0;43;737;7;7;0;0
313688;0;28;373;7;7;1;1
313692;0;36;582;8;8;1;1
313693;0;38;624;9;9;1;1
313696;0;84;1332;7;7;1;1
313704;0;37;597;7;7;1;1
313708;0;94;1525;8;8;0;0
313713;0;148;2132;7;7;0;0
313734;0;96;1559;8;8;0;0
313740;1;38;615;7;7;1;1
313742;0;38;613;9;9;1;1
313747;0;95;1550;8;8;0;0
313768;0;133;1932;9;9;0;0
313787;0;117;1785;9;9;0;0
313791;0;150;2171;8;8;1;1
313793;0;149;2156;7;7;1;1
313794;0;82;1297;7;7;1;1
313796;0;96;1570;7;7;0;0
313799;0;96;1564;7;7;1;1
313800;0;135;1968;5;5;0;0
313830;0;72;1174;7;7;0;0
313840;0;65;1016;7;7;0;0
313841;0;2;23;9;9;1;1
313843;0;67;1060;7;7;0;0
313845;0;84;1339;8;8;0;0
313859;0;93;1517;7;7;0;0
313861;0;139;2009;9;9;0;0
313874;0;143;2081;7;7;1;1
313877;0;86;1371;7;7;0;0
313879;0;87;1393;7;7;1;1
313883;0;85;1349;7;7;1;1
313893;0;45;754;7;7;0;0
313908;0;71;1134;7;7;0;0
313909;0;65;1007;7;7;0;0
313910;0;91;1474;8;8;0;0
313912;0;32;462;5;5;1;1
313922;0;32;454;9;9;0;0
313929;0;35;563;7;7;0;0
313942;0;148;2132;7;7;0;0
313946;0;118;1793;9;9;1;1
313951;0;88;1422;9;9;0;0
313955;0;149;2147;9;9;0;0
313956;0;136;1973;7;7;0;0
313958;0;108;1677;7;7;1;1
313966;0;111;1711;5;5;1;1
313967;1;139;2009;9;9;0;0
313969;0;41;674;7;7;1;1
313976;0;132;1925;7;7;1;1
313977;0;92;1503;7;7;0;0
313978;0;23;308;7;7;1;1
313985;0;85;1356;5;5;0;0
313986;0;70;1109;6;6;0;0
313989;0;111;1710;7;7;0;0
313997;0;88;1417;9;9;0;0
314000;0;112;1726;6;6;0;0
314002;0;150;2177;7;7;0;0
314014;0;44;744;6;6;1;1
314017;1;22;296;6;6;1;1
314018;0;69;1105;6;6;0;0
314026;0;71;1139;5;5;0;0
314030;0;88;1417;9;9;0;0
314050;0;119;1808;9;9;1;1
314061;0;89;1446;8;8;1;1
314064;0;82;1310;7;7;0;0
314070;0;82;1296;9;9;0;0
314082;0;135;1966;9;9;1;1
314093;0;97;1584;9;9;1;1
314095;0;42;2187;9;9;1;1
314103;0;82;1306;9;9;0;0
314117;0;30;421;5;5;1;1
314118;0;36;585;5;5;1;1
314121;0;41;699;5;5;0;0
314126;0;69;1096;6;6;1;1
314129;0;44;750;8;8;1;1
314143;0;142;2068;12;12;1;1
314161;0;90;1456;12;12;0;0
314163;1;32;463;12;12;1;1
314167;0;138;1995;12;12;0;0
314178;0;31;434;10;10;0;0
314179;0;94;1532;6;6;1;1
314182;0;70;1108;8;8;0;0
314192;0;143;2081;7;7;1;1
314195;0;2;31;9;9;0;0
314196;0;2;24;7;7;0;0
314200;0;22;294;9;9;0;0
314209;0;29;392;9;9;1;1
314219;0;146;2108;9;9;0;0
314220;0;92;1486;8;8;0;0
314225;0;112;1725;10;10;1;1
314241;0;65;1014;9;9;1;1
314242;0;44;748;8;8;0;0
314249;0;27;346;7;7;1;1
314253;0;68;1080;7;7;0;0
314261;0;43;711;7;7;1;1
314268;0;94;1528;7;7;0;0
314299;0;22;298;9;9;1;1
314314;0;48;821;7;7;0;0
314315;0;145;2099;7;7;1;1
314320;0;83;1316;7;7;1;1
314322;0;22;296;6;6;1;1
314328;0;137;1985;10;10;1;1
314332;0;139;2007;8;8;0;0
314337;0;85;1345;9;9;0;0
314346;0;22;294;9;9;0;0
314353;0;29;392;9;9;1;1
314354;0;47;781;7;7;1;1
314357;0;45;766;5;5;1;1
314358;0;43;709;9;9;1;1
314360;0;139;2013;7;7;0;0
314364;0;29;375;7;7;1;1
314369;0;136;1973;7;7;0;0
314374;0;46;780;7;7;0;0
314387;0;88;1406;7;7;0;0
314388;1;95;1547;7;7;0;0
314390;0;70;1123;7;7;0;0
314397;1;88;1407;10;10;1;1
314400;0;97;1577;6;6;1;1
314404;0;41;680;7;7;1;1
314410;0;75;1214;7;7;0;0
314414;0;146;2122;7;7;1;1
314417;0;108;1680;7;7;0;0
314418;0;39;639;7;7;1;1
314420;0;2;24;7;7;0;0
314443;0;30;407;7;7;1;1
314445;0;106;1657;8;8;1;1
314446;0;35;569;9;9;1;1
314451;0;6;94;7;7;0;0
314454;0;6;94;7;7;0;0
314456;0;104;1639;8;8;0;0
314457;0;86;1374;8;8;0;0
314460;0;29;394;9;9;1;1
314461;0;82;1299;8;8;0;0
314474;0;94;1538;5;5;1;1
314479;0;85;1358;9;9;1;1
314487;0;72;1179;5;5;1;1
314493;0;35;563;7;7;0;0
314505;0;43;715;9;9;1;1
314511;0;141;2050;7;7;1;1
314531;0;150;2173;6;6;0;0
314538;0;2;23;9;9;1;1
314549;0;43;728;9;9;0;0
314553;0;103;1626;12;12;1;1
314569;0;141;2041;9;9;0;0
314588;0;132;1925;7;7;1;1
314590;0;44;750;8;8;1;1
314592;0;22;291;8;8;1;1
314595;0;32;480;8;8;1;1
314597;0;3;56;9;9;1;1
314601;0;85;1363;9;9;0;0
314605;0;149;2151;9;9;1;1
314608;0;111;1710;7;7;0;0
314632;0;29;392;9;9;1;1
314634;0;75;1225;8;8;1;1
314636;0;104;1634;7;7;1;1
314638;0;76;1236;7;7;0;0
314643;0;146;2110;7;7;1;1
314649;1;40;657;9;9;1;1
314657;0;25;328;9;9;0;0
314663;0;71;1133;7;7;0;0
314685;0;33;516;6;6;1;1
314688;0;28;373;7;7;1;1
314693;0;22;297;6;6;0;0
314694;0;32;481;8;8;1;1
314701;0;141;2055;9;9;1;1
