ID_ALUNO;ID_SALA_ALOCADA;ID_ESCOLA;ETAPA_DESEJADA;ETAPA_OFERECIDA;DISTANCIA_KM;CUSTO_TOTAL
8263;439;465;4;4;6437.32;6.44
8264;845;72;11;11;9250.35;9.25
8265;428;344;13;13;19058.37;19.06
8266;65;84;3;3;16258.75;16.26
8267;647;442;4;4;7302.21;7.30
8268;428;344;13;13;1200.01;1.20
8269;968;155;4;4;12666.79;12.67
8270;907;19;11;11;2589.71;2.59
8271;34;224;9;9;15717.21;15.72
8272;-1;NA;1;NA;0.00;100.00
8273;518;317;11;11;8239.75;8.24
8274;536;394;3;3;12887.68;12.89
8275;182;32;2;2;13134.65;13.13
8276;772;426;13;13;3263.51;3.26
8277;200;259;7;7;6087.43;6.09
8278;-1;NA;12;NA;0.00;100.00
8279;196;136;10;10;3239.16;3.24
8280;261;164;9;9;531.40;0.53
8281;-1;NA;1;NA;0.00;100.00
8282;468;477;3;3;13598.87;13.60
8283;392;140;7;7;2696.94;2.70
8284;887;348;5;5;3268.53;3.27
8285;446;126;8;8;17154.46;17.15
8286;300;311;2;2;10062.73;10.06
8287;386;370;4;4;4663.71;4.66
8288;-1;NA;11;NA;0.00;100.00
8289;-1;NA;10;NA;0.00;100.00
8290;733;467;5;5;7361.89;7.36
8291;700;241;3;3;6531.85;6.53
8292;323;489;5;5;4852.80;4.85
8293;479;107;1;1;2344.95;2.34
8294;-1;NA;8;NA;0.00;100.00
8295;345;164;1;1;7270.02;7.27
8296;-1;NA;7;NA;0.00;100.00
8297;347;361;8;8;8027.98;8.03
8298;5;380;6;6;10230.17;10.23
8299;891;185;13;13;6871.86;6.87
8300;571;477;8;8;4519.46;4.52
8301;522;495;10;10;4963.27;4.96
8302;813;467;6;6;16622.66;16.62
8303;871;297;10;10;4185.69;4.19
8304;37;15;10;10;16645.55;16.65
8305;19;66;5;5;10476.98;10.48
8306;742;388;7;7;2719.58;2.72
8307;38;443;2;2;2714.82;2.71
8308;930;171;5;5;5348.94;5.35
8309;355;198;1;1;8196.47;8.20
8310;137;376;6;6;1770.47;1.77
8311;176;13;6;6;9701.29;9.70
8312;303;109;4;4;10345.29;10.35
8313;177;135;12;12;8017.60;8.02
8314;464;43;12;12;12236.60;12.24
8315;43;249;6;6;3434.56;3.43
8316;476;17;10;10;18757.04;18.76
8317;608;469;2;2;16609.43;16.61
8318;880;469;11;11;12235.36;12.24
8319;833;48;10;10;4269.45;4.27
8320;465;417;10;10;10489.45;10.49
8321;814;306;9;9;16511.89;16.51
8322;559;250;9;9;10653.91;10.65
8323;817;431;13;13;3683.97;3.68
8324;-1;NA;13;NA;0.00;100.00
8325;831;152;5;5;7323.29;7.32
8326;368;353;12;12;11065.28;11.07
8327;256;202;7;7;14524.47;14.52
8328;915;199;5;5;15957.76;15.96
8329;301;94;3;3;15727.20;15.73
8330;139;330;3;3;10389.12;10.39
8331;284;387;13;13;11665.17;11.67
8332;405;60;6;6;5335.56;5.34
8333;299;434;9;9;5654.39;5.65
8334;959;162;5;5;15992.06;15.99
8335;-1;NA;7;NA;0.00;100.00
8336;286;470;10;10;17663.58;17.66
8337;439;465;4;4;4675.88;4.68
8338;780;126;13;13;11627.25;11.63
8339;455;28;2;2;10666.10;10.67
8340;710;276;12;12;6346.91;6.35
8341;227;107;7;7;3913.96;3.91
8342;78;347;8;8;20194.27;20.19
8343;81;158;1;1;18242.27;18.24
8344;912;463;10;10;3790.93;3.79
8345;416;303;12;12;12016.42;12.02
8346;380;210;3;3;10778.63;10.78
8347;712;82;10;10;6460.06;6.46
8348;946;41;11;11;17495.88;17.50
8349;146;417;3;3;10760.92;10.76
8350;605;224;3;3;8226.62;8.23
8351;908;61;13;13;1584.41;1.58
8352;18;466;8;8;3034.33;3.03
8353;571;477;8;8;16819.35;16.82
8354;471;39;1;1;8627.38;8.63
8355;881;237;12;12;6537.79;6.54
8356;33;493;10;10;2753.25;2.75
8357;578;35;11;11;4676.26;4.68
8358;335;313;2;2;8936.83;8.94
8359;61;199;12;12;2976.65;2.98
8360;334;203;12;12;4913.93;4.91
8361;135;327;7;7;14478.21;14.48
8362;-1;NA;6;NA;0.00;100.00
8363;395;89;5;5;5886.90;5.89
8364;672;331;8;8;14941.00;14.94
8365;603;327;1;1;14176.46;14.18
8366;812;407;12;12;853.14;0.85
8367;732;400;12;12;3859.33;3.86
8368;673;470;9;9;1477.96;1.48
8369;547;435;9;9;17838.44;17.84
8370;389;339;11;11;7725.12;7.73
8371;317;204;8;8;18360.17;18.36
8372;643;311;13;13;7099.99;7.10
8373;939;222;7;7;10239.91;10.24
8374;227;107;7;7;8593.22;8.59
8375;28;487;13;13;3817.68;3.82
8376;142;4;4;4;5705.89;5.71
8377;402;217;2;2;11477.59;11.48
8378;664;321;6;6;4561.88;4.56
8379;734;409;2;2;6734.10;6.73
8380;933;382;1;1;17359.51;17.36
8381;415;340;7;7;2628.81;2.63
8382;63;482;7;7;17689.69;17.69
8383;835;424;11;11;9062.12;9.06
8384;18;466;8;8;14413.47;14.41
8385;235;204;10;10;8445.90;8.45
8386;100;128;12;12;12191.07;12.19
8387;890;190;4;4;15661.86;15.66
8388;429;231;12;12;5700.48;5.70
8389;961;245;5;5;9270.70;9.27
8390;649;394;7;7;11013.92;11.01
8391;539;410;12;12;4483.31;4.48
8392;581;392;6;6;4710.64;4.71
8393;716;492;12;12;13305.64;13.31
8394;62;460;3;3;6123.87;6.12
8395;-1;NA;11;NA;0.00;100.00
8396;-1;NA;13;NA;0.00;100.00
8397;155;193;2;2;5778.67;5.78
8398;815;403;9;9;9899.11;9.90
8399;228;260;7;7;5758.83;5.76
8400;424;379;7;7;5144.90;5.14
8401;56;297;4;4;8164.94;8.16
8402;415;340;7;7;6339.25;6.34
8403;-1;NA;5;NA;0.00;100.00
8404;-1;NA;12;NA;0.00;100.00
8405;68;15;6;6;6640.83;6.64
8406;717;401;8;8;10810.96;10.81
8407;19;66;5;5;15860.68;15.86
8408;885;129;5;5;3012.16;3.01
8409;385;477;1;1;7012.64;7.01
8410;241;205;2;2;6508.25;6.51
8411;189;72;4;4;9852.93;9.85
8412;303;109;4;4;14243.97;14.24
8413;184;94;12;12;14806.39;14.81
8414;570;115;9;9;11233.06;11.23
8415;-1;NA;11;NA;0.00;100.00
8416;-1;NA;9;NA;0.00;100.00
8417;29;310;3;3;6989.10;6.99
8418;699;125;13;13;13686.01;13.69
8419;407;261;7;7;8765.92;8.77
8420;424;379;7;7;4202.21;4.20
8421;872;127;10;10;7074.06;7.07
8422;556;238;1;1;8769.62;8.77
8423;253;198;12;12;8991.46;8.99
8424;423;478;9;9;4346.80;4.35
8425;632;136;3;3;8538.57;8.54
8426;171;484;13;13;9645.24;9.65
8427;791;313;2;2;10142.06;10.14
8428;422;485;11;11;16426.36;16.43
8429;614;276;2;2;15452.05;15.45
8430;645;491;11;11;11171.51;11.17
8431;399;11;3;3;13012.06;13.01
8432;803;9;8;8;4955.15;4.96
8433;981;364;2;2;6873.04;6.87
8434;263;95;3;3;1343.50;1.34
8435;276;355;12;12;14683.91;14.68
8436;280;262;9;9;16815.55;16.82
8437;596;273;3;3;14024.79;14.02
8438;675;60;8;8;10196.26;10.20
8439;364;150;8;8;10091.41;10.09
8440;713;492;9;9;6304.91;6.30
8441;702;127;8;8;9329.94;9.33
8442;325;208;13;13;15116.09;15.12
8443;-1;NA;4;NA;0.00;100.00
8444;674;126;8;8;8244.62;8.24
8445;455;28;2;2;10280.98;10.28
8446;497;168;13;13;4739.55;4.74
8447;793;47;7;7;9680.45;9.68
8448;894;10;3;3;11683.42;11.68
8449;492;494;4;4;2792.43;2.79
8450;243;109;2;2;2407.08;2.41
8451;100;128;12;12;11765.29;11.77
8452;678;421;5;5;15400.86;15.40
8453;-1;NA;11;NA;0.00;100.00
8454;597;191;4;4;9486.80;9.49
8455;542;18;7;7;17797.28;17.80
8456;850;479;12;12;3036.10;3.04
8457;69;481;9;9;4786.06;4.79
8458;944;194;3;3;5536.99;5.54
8459;733;467;5;5;6708.62;6.71
8460;732;400;12;12;2675.72;2.68
8461;319;278;2;2;6023.91;6.02
8462;940;47;13;13;8543.09;8.54
8463;180;188;4;4;2296.44;2.30
8464;377;79;13;13;7116.81;7.12
8465;365;216;5;5;4527.77;4.53
8466;607;182;7;7;17229.40;17.23
8467;517;236;4;4;5498.69;5.50
8468;3;94;8;8;11612.11;11.61
8469;581;392;6;6;5033.90;5.03
8470;19;66;5;5;14791.99;14.79
8471;743;303;6;6;4348.99;4.35
8472;914;43;10;10;13560.54;13.56
8473;816;292;3;3;12819.90;12.82
8474;292;428;4;4;12340.92;12.34
8475;323;489;5;5;13802.87;13.80
8476;606;477;1;1;6429.52;6.43
8477;-1;NA;13;NA;0.00;100.00
8478;693;97;1;1;6021.14;6.02
8479;114;381;3;3;17119.31;17.12
8480;216;465;8;8;16948.75;16.95
8481;323;489;5;5;7830.88;7.83
8482;972;495;12;12;4307.04;4.31
8483;-1;NA;8;NA;0.00;100.00
8484;518;317;11;11;2917.29;2.92
8485;409;442;12;12;7943.22;7.94
8486;381;445;9;9;4282.06;4.28
8487;557;269;6;6;13384.65;13.38
8488;628;189;9;9;494.38;0.49
8489;-1;NA;12;NA;0.00;100.00
8490;256;202;7;7;9754.25;9.75
8491;159;363;9;9;6404.79;6.40
8492;57;85;11;11;9633.72;9.63
8493;316;452;6;6;12466.70;12.47
8494;-1;NA;1;NA;0.00;100.00
8495;664;321;6;6;7544.30;7.54
8496;92;231;13;13;9584.87;9.58
8497;741;458;7;7;8976.28;8.98
8498;325;208;13;13;10384.01;10.38
8499;709;442;10;10;8131.52;8.13
8500;119;130;11;11;3996.78;4.00
8501;308;494;5;5;3236.35;3.24
8502;623;108;12;12;9566.53;9.57
8503;131;36;11;11;8605.96;8.61
8504;615;431;12;12;18365.35;18.37
8505;336;178;12;12;6100.75;6.10
8506;887;348;5;5;3043.24;3.04
8507;324;51;2;2;9966.52;9.97
8508;848;245;10;10;11130.90;11.13
8509;626;86;8;8;11711.44;11.71
8510;730;266;11;11;15293.89;15.29
8511;-1;NA;9;NA;0.00;100.00
8512;651;204;9;9;705.62;0.71
8513;443;3;4;4;6520.02;6.52
8514;21;83;4;4;18725.59;18.73
8515;576;67;12;12;3717.85;3.72
8516;2;71;12;12;5405.90;5.41
8517;380;210;3;3;20098.73;20.10
8518;954;416;13;13;3153.23;3.15
8519;715;414;13;13;13109.24;13.11
8520;152;200;10;10;11339.97;11.34
8521;283;272;4;4;8627.20;8.63
8522;428;344;13;13;5256.38;5.26
8523;838;478;9;9;5415.62;5.42
8524;959;162;5;5;6666.38;6.67
8525;156;253;1;1;7952.42;7.95
8526;373;252;7;7;17842.35;17.84
8527;530;376;9;9;7484.38;7.48
8528;808;279;2;2;17470.44;17.47
8529;224;37;11;11;7378.56;7.38
8530;707;151;5;5;11746.83;11.75
8531;527;76;8;8;9798.04;9.80
8532;37;15;10;10;17554.32;17.55
8533;-1;NA;8;NA;0.00;100.00
8534;587;34;5;5;8579.92;8.58
8535;119;130;11;11;2248.99;2.25
8536;185;423;12;12;4974.92;4.97
8537;161;211;13;13;6553.92;6.55
8538;807;330;13;13;10163.70;10.16
8539;864;63;5;5;6667.09;6.67
8540;45;495;6;6;3283.57;3.28
8541;222;386;6;6;16676.32;16.68
8542;85;482;8;8;2667.84;2.67
8543;339;0;12;12;4530.81;4.53
8544;45;495;6;6;6674.65;6.67
8545;777;247;9;9;4660.51;4.66
8546;835;424;11;11;4002.94;4.00
8547;720;299;13;13;11624.92;11.62
8548;329;110;7;7;6705.72;6.71
8549;292;428;4;4;16500.77;16.50
8550;2;71;12;12;9335.06;9.34
8551;203;109;1;1;6427.39;6.43
8552;736;124;1;1;7325.68;7.33
8553;35;249;8;8;1536.21;1.54
8554;496;55;10;10;16921.76;16.92
8555;849;35;13;13;9129.70;9.13
8556;341;34;8;8;9476.35;9.48
8557;399;11;3;3;16842.43;16.84
8558;559;250;9;9;4215.78;4.22
8559;584;98;6;6;13198.32;13.20
8560;318;386;10;10;9797.68;9.80
8561;149;220;2;2;12777.96;12.78
8562;613;79;11;11;1277.09;1.28
8563;564;77;2;2;12031.53;12.03
8564;277;64;8;8;9311.52;9.31
8565;495;197;6;6;20124.80;20.12
8566;417;65;2;2;15356.92;15.36
8567;385;477;1;1;8539.99;8.54
8568;253;198;12;12;4814.37;4.81
8569;208;266;8;8;4428.75;4.43
8570;456;251;2;2;16672.36;16.67
8571;454;41;11;11;5318.31;5.32
8572;490;90;2;2;14262.69;14.26
8573;87;443;3;3;13308.70;13.31
8574;918;77;3;3;2023.36;2.02
8575;768;422;5;5;9344.51;9.34
8576;911;81;3;3;11201.21;11.20
8577;89;246;2;2;17096.88;17.10
8578;189;72;4;4;12074.66;12.07
8579;350;68;8;8;5941.26;5.94
8580;154;130;7;7;6068.54;6.07
8581;507;229;10;10;20413.78;20.41
8582;177;135;12;12;3623.07;3.62
8583;258;203;6;6;11813.30;11.81
8584;900;409;10;10;8272.84;8.27
8585;482;338;4;4;10362.49;10.36
8586;666;261;13;13;5177.23;5.18
8587;147;117;10;10;14199.77;14.20
8588;698;120;8;8;6879.63;6.88
8589;804;316;10;10;2294.72;2.29
8590;413;417;5;5;11541.55;11.54
8591;525;107;8;8;7597.21;7.60
8592;828;57;5;5;2712.17;2.71
8593;73;114;1;1;10612.80;10.61
8594;471;39;1;1;15470.23;15.47
8595;43;249;6;6;3883.28;3.88
8596;127;478;12;12;6330.74;6.33
8597;264;379;8;8;5148.90;5.15
8598;279;194;5;5;19477.73;19.48
8599;691;280;5;5;2108.92;2.11
8600;287;336;2;2;6155.29;6.16
8601;711;375;3;3;7940.79;7.94
8602;921;192;13;13;11970.96;11.97
8603;556;238;1;1;5482.58;5.48
8604;227;107;7;7;3700.21;3.70
8605;412;76;12;12;19859.67;19.86
8606;-1;NA;6;NA;0.00;100.00
8607;73;114;1;1;10507.86;10.51
8608;827;203;1;1;9788.15;9.79
8609;333;325;13;13;11561.61;11.56
8610;154;130;7;7;9727.77;9.73
8611;68;15;6;6;4539.88;4.54
8612;969;458;13;13;8448.38;8.45
8613;433;376;12;12;7895.26;7.90
8614;125;378;3;3;9636.89;9.64
8615;296;107;6;6;3747.02;3.75
8616;610;350;3;3;14440.56;14.44
8617;95;424;6;6;13171.11;13.17
8618;339;0;12;12;10505.41;10.51
8619;676;390;10;10;285.95;0.29
8620;308;494;5;5;3393.66;3.39
8621;720;299;13;13;17647.30;17.65
8622;507;229;10;10;21023.25;21.02
8623;699;125;13;13;2766.50;2.77
8624;663;64;5;5;13694.95;13.69
8625;333;325;13;13;3395.91;3.40
8626;147;117;10;10;16969.60;16.97
8627;394;487;6;6;1787.59;1.79
8628;-1;NA;6;NA;0.00;100.00
8629;391;214;4;4;3853.21;3.85
8630;33;493;10;10;7875.57;7.88
8631;955;403;11;11;1041.04;1.04
8632;348;153;12;12;7227.10;7.23
8633;274;177;10;10;5563.45;5.56
8634;759;28;7;7;16734.64;16.73
8635;789;222;10;10;11366.05;11.37
8636;-1;NA;2;NA;0.00;100.00
8637;535;267;6;6;7047.03;7.05
8638;508;426;13;13;14192.15;14.19
8639;967;178;13;13;14571.50;14.57
8640;571;477;8;8;12930.50;12.93
8641;749;377;2;2;999.05;1.00
8642;64;173;6;6;10769.41;10.77
8643;648;323;8;8;2841.68;2.84
8644;182;32;2;2;1166.40;1.17
8645;16;44;1;1;9711.53;9.71
8646;674;126;8;8;4994.11;4.99
8647;294;366;4;4;5963.92;5.96
8648;569;317;9;9;10084.32;10.08
8649;62;460;3;3;8835.10;8.84
8650;344;370;6;6;7266.52;7.27
8651;272;57;10;10;6351.13;6.35
8652;224;37;11;11;7525.28;7.53
8653;832;260;5;5;702.92;0.70
8654;496;55;10;10;11006.45;11.01
8655;956;130;4;4;4298.12;4.30
8656;839;59;11;11;8269.46;8.27
8657;154;130;7;7;9717.38;9.72
8658;172;130;2;2;9616.55;9.62
8659;915;199;5;5;8580.44;8.58
8660;828;57;5;5;2190.81;2.19
8661;44;231;10;10;19751.57;19.75
8662;620;65;5;5;5521.13;5.52
8663;-1;NA;3;NA;0.00;100.00
8664;787;77;8;8;10691.12;10.69
8665;594;418;6;6;14191.49;14.19
8666;166;21;11;11;3451.61;3.45
8667;944;194;3;3;7491.19;7.49
8668;461;364;11;11;10240.75;10.24
8669;961;245;5;5;10390.12;10.39
8670;863;31;6;6;996.13;1.00
8671;113;467;10;10;21251.16;21.25
8672;909;292;2;2;9034.48;9.03
8673;264;379;8;8;10150.01;10.15
8674;283;272;4;4;14723.51;14.72
8675;202;284;11;11;5163.33;5.16
8676;848;245;10;10;6523.46;6.52
8677;910;299;3;3;4592.87;4.59
8678;285;155;9;9;4939.20;4.94
8679;98;326;9;9;13855.82;13.86
8680;157;240;6;6;8414.88;8.41
8681;165;255;11;11;12774.99;12.77
8682;65;84;3;3;17224.60;17.22
8683;791;313;2;2;6118.14;6.12
8684;532;139;8;8;6199.30;6.20
8685;902;240;4;4;20459.90;20.46
8686;766;414;9;9;1855.24;1.86
8687;832;260;5;5;14386.28;14.39
8688;803;9;8;8;5457.69;5.46
8689;307;126;2;2;4046.70;4.05
8690;749;377;2;2;13716.11;13.72
8691;483;43;12;12;880.02;0.88
8692;532;139;8;8;7668.52;7.67
8693;109;56;5;5;9008.25;9.01
8694;120;201;8;8;6397.28;6.40
8695;779;45;7;7;13333.86;13.33
8696;920;96;11;11;19993.92;19.99
8697;157;240;6;6;1951.26;1.95
8698;805;47;5;5;14927.39;14.93
8699;378;373;2;2;8877.34;8.88
8700;905;191;11;11;1441.66;1.44
8701;481;229;5;5;14954.49;14.95
8702;328;41;2;2;6956.68;6.96
8703;907;19;11;11;7289.89;7.29
8704;612;494;9;9;11317.57;11.32
8705;131;36;11;11;19026.43;19.03
8706;63;482;7;7;15842.29;15.84
8707;680;85;8;8;9621.75;9.62
8708;588;387;7;7;6952.86;6.95
8709;47;346;8;8;9790.00;9.79
8710;202;284;11;11;10377.63;10.38
8711;748;262;4;4;14126.41;14.13
8712;372;429;4;4;4844.12;4.84
8713;531;184;6;6;5862.54;5.86
8714;346;68;7;7;11865.76;11.87
8715;942;474;1;1;9082.72;9.08
8716;488;443;8;8;19555.37;19.56
8717;120;201;8;8;10811.99;10.81
8718;244;78;10;10;14361.30;14.36
8719;787;77;8;8;8243.01;8.24
8720;-1;NA;7;NA;0.00;100.00
8721;207;167;3;3;10000.67;10.00
8722;621;473;6;6;3054.86;3.05
8723;201;69;13;13;4732.67;4.73
8724;677;322;6;6;4242.79;4.24
8725;369;478;8;8;6818.23;6.82
8726;174;8;12;12;12999.74;13.00
8727;744;148;2;2;9088.07;9.09
8728;4;173;4;4;7253.07;7.25
8729;112;58;7;7;11629.49;11.63
8730;310;375;3;3;10234.00;10.23
8731;450;177;13;13;16756.58;16.76
8732;225;401;4;4;10992.26;10.99
8733;883;324;5;5;9939.54;9.94
8734;-1;NA;13;NA;0.00;100.00
8735;-1;NA;6;NA;0.00;100.00
8736;699;125;13;13;3325.40;3.33
8737;-1;NA;7;NA;0.00;100.00
8738;394;487;6;6;5724.56;5.72
8739;823;162;13;13;19770.40;19.77
8740;159;363;9;9;15958.42;15.96
8741;836;102;4;4;6936.20;6.94
8742;534;448;10;10;6599.00;6.60
8743;714;100;6;6;5648.67;5.65
8744;350;68;8;8;11128.98;11.13
8745;160;315;6;6;9685.13;9.69
8746;942;474;1;1;9616.68;9.62
8747;311;125;1;1;809.41;0.81
8748;707;151;5;5;11010.25;11.01
8749;827;203;1;1;2758.94;2.76
8750;359;116;12;12;15138.89;15.14
8751;755;106;5;5;5832.00;5.83
8752;712;82;10;10;1547.06;1.55
8753;720;299;13;13;5779.87;5.78
8754;-1;NA;3;NA;0.00;100.00
8755;-1;NA;4;NA;0.00;100.00
8756;711;375;3;3;12674.11;12.67
8757;375;498;3;3;7641.55;7.64
8758;306;202;2;2;10181.99;10.18
8759;244;78;10;10;19790.54;19.79
8760;396;441;11;11;15862.98;15.86
8761;348;153;12;12;1265.01;1.27
8762;184;94;12;12;14571.95;14.57
8763;841;129;5;5;6519.32;6.52
8764;668;38;11;11;8120.17;8.12
8765;672;331;8;8;3332.78;3.33
8766;603;327;1;1;1171.25;1.17
8767;11;429;1;1;7824.69;7.82
8768;854;457;5;5;10528.88;10.53
8769;264;379;8;8;7535.59;7.54
8770;847;124;5;5;8408.83;8.41
8771;133;216;7;7;4688.42;4.69
8772;153;371;13;13;8861.17;8.86
8773;89;246;2;2;10389.66;10.39
8774;60;192;13;13;11024.66;11.02
8775;167;477;9;9;4596.63;4.60
8776;-1;NA;9;NA;0.00;100.00
8777;33;493;10;10;6859.71;6.86
8778;337;245;10;10;6400.18;6.40
8779;353;236;1;1;5872.81;5.87
8780;218;246;13;13;17605.99;17.61
8781;414;81;9;9;18996.98;19.00
8782;553;277;2;2;2564.62;2.56
8783;300;311;2;2;17634.57;17.63
8784;908;61;13;13;9845.09;9.85
8785;645;491;11;11;7764.37;7.76
8786;176;13;6;6;20413.36;20.41
8787;106;9;12;12;5185.76;5.19
8788;630;414;10;10;19703.68;19.70
8789;414;81;9;9;16447.58;16.45
8790;627;246;6;6;16627.07;16.63
8791;310;375;3;3;17676.87;17.68
8792;724;312;6;6;1060.73;1.06
8793;459;59;4;4;9550.99;9.55
8794;346;68;7;7;15723.47;15.72
8795;375;498;3;3;7080.78;7.08
8796;464;43;12;12;11529.26;11.53
8797;260;135;13;13;13647.61;13.65
8798;649;394;7;7;4971.64;4.97
8799;335;313;2;2;13789.36;13.79
8800;396;441;11;11;15734.54;15.73
8801;57;85;11;11;2641.38;2.64
8802;52;72;4;4;9117.04;9.12
8803;584;98;6;6;14642.19;14.64
8804;216;465;8;8;7853.26;7.85
8805;841;129;5;5;5927.53;5.93
8806;785;16;1;1;9371.77;9.37
8807;772;426;13;13;7492.60;7.49
8808;840;74;4;4;8035.22;8.04
8809;307;126;2;2;4535.55;4.54
8810;92;231;13;13;3619.75;3.62
8811;784;123;7;7;19500.00;19.50
8812;648;323;8;8;7250.64;7.25
8813;311;125;1;1;10077.11;10.08
8814;908;61;13;13;5655.23;5.66
8815;220;237;2;2;4745.45;4.75
8816;695;154;10;10;3181.38;3.18
8817;642;344;1;1;422.10;0.42
8818;64;173;6;6;13369.35;13.37
8819;926;19;4;4;9183.31;9.18
8820;510;420;12;12;19117.20;19.12
8821;794;235;7;7;13732.04;13.73
8822;230;98;2;2;8156.33;8.16
8823;522;495;10;10;8833.83;8.83
8824;906;22;9;9;18383.36;18.38
8825;409;442;12;12;6311.46;6.31
8826;522;495;10;10;8727.74;8.73
8827;-1;NA;6;NA;0.00;100.00
8828;92;231;13;13;13479.90;13.48
8829;929;220;4;4;7880.61;7.88
8830;495;197;6;6;7065.64;7.07
8831;397;184;11;11;8069.77;8.07
8832;800;210;3;3;6799.73;6.80
8833;568;172;13;13;1058.51;1.06
8834;979;232;4;4;8380.25;8.38
8835;665;398;3;3;9509.38;9.51
8836;-1;NA;1;NA;0.00;100.00
8837;875;489;7;7;2771.83;2.77
8838;619;140;13;13;8681.60;8.68
8839;624;24;5;5;18483.58;18.48
8840;318;386;10;10;13898.34;13.90
8841;-1;NA;2;NA;0.00;100.00
8842;631;396;13;13;11530.47;11.53
8843;529;199;1;1;8349.78;8.35
8844;316;452;6;6;4478.62;4.48
8845;441;398;9;9;13035.07;13.04
8846;324;51;2;2;17054.99;17.05
8847;425;178;6;6;15185.82;15.19
8848;92;231;13;13;7144.36;7.14
8849;653;380;2;2;1989.64;1.99
8850;828;57;5;5;8795.03;8.80
8851;854;457;5;5;6883.10;6.88
8852;423;478;9;9;4190.28;4.19
8853;496;55;10;10;8804.77;8.80
8854;310;375;3;3;12249.38;12.25
8855;726;299;7;7;19006.49;19.01
8856;124;89;3;3;12483.96;12.48
8857;711;375;3;3;10078.44;10.08
8858;454;41;11;11;14876.84;14.88
8859;141;452;7;7;7758.02;7.76
8860;544;224;8;8;10777.99;10.78
8861;52;72;4;4;8596.76;8.60
8862;42;69;13;13;7291.07;7.29
8863;1;379;12;12;9145.00;9.15
8864;-1;NA;6;NA;0.00;100.00
8865;152;200;10;10;780.41;0.78
8866;535;267;6;6;15908.04;15.91
8867;390;36;7;7;7690.47;7.69
8868;2;71;12;12;3985.11;3.99
8869;677;322;6;6;4392.50;4.39
8870;498;384;6;6;6926.19;6.93
8871;767;304;9;9;9080.84;9.08
8872;870;468;1;1;5560.13;5.56
8873;389;339;11;11;10464.22;10.46
8874;715;414;13;13;7325.40;7.33
8875;322;285;11;11;10271.47;10.27
8876;346;68;7;7;11106.39;11.11
8877;104;428;7;7;14534.95;14.53
8878;488;443;8;8;10379.27;10.38
8879;345;164;1;1;14105.08;14.11
8880;526;433;4;4;9649.96;9.65
8881;636;414;10;10;7927.72;7.93
8882;200;259;7;7;7909.90;7.91
8883;497;168;13;13;4733.06;4.73
8884;359;116;12;12;8498.70;8.50
8885;418;80;13;13;8305.30;8.31
8886;815;403;9;9;9827.12;9.83
8887;408;170;3;3;10410.86;10.41
8888;936;391;1;1;5174.32;5.17
8889;11;429;1;1;6654.62;6.65
8890;97;24;4;4;8580.07;8.58
8891;894;10;3;3;6081.30;6.08
8892;428;344;13;13;13309.29;13.31
8893;864;63;5;5;8011.49;8.01
8894;219;193;6;6;6807.82;6.81
8895;490;90;2;2;14077.46;14.08
8896;27;82;10;10;11321.78;11.32
8897;-1;NA;11;NA;0.00;100.00
8898;793;47;7;7;21964.76;21.96
8899;326;312;3;3;9549.50;9.55
8900;826;405;6;6;7432.60;7.43
8901;421;479;5;5;4078.47;4.08
8902;864;63;5;5;3680.25;3.68
8903;664;321;6;6;5364.53;5.36
8904;652;158;2;2;5228.27;5.23
8905;776;322;12;12;3835.81;3.84
8906;20;218;8;8;6321.13;6.32
8907;948;189;7;7;13157.76;13.16
8908;981;364;2;2;8103.18;8.10
8909;552;33;7;7;12363.97;12.36
8910;259;65;3;3;10754.73;10.75
8911;633;75;13;13;7455.73;7.46
8912;308;494;5;5;7192.26;7.19
8913;948;189;7;7;6690.82;6.69
8914;9;399;8;8;7828.34;7.83
8915;170;131;4;4;7553.68;7.55
8916;270;363;11;11;9547.03;9.55
8917;353;236;1;1;5777.14;5.78
8918;863;31;6;6;4448.01;4.45
8919;505;255;9;9;12068.82;12.07
8920;339;0;12;12;7274.47;7.27
8921;255;42;4;4;3196.80;3.20
8922;913;404;1;1;10514.75;10.51
8923;454;41;11;11;7515.21;7.52
8924;777;247;9;9;4473.83;4.47
8925;253;198;12;12;3978.11;3.98
8926;334;203;12;12;2349.05;2.35
8927;2;71;12;12;843.38;0.84
8928;214;357;12;12;579.84;0.58
8929;292;428;4;4;8604.80;8.60
8930;170;131;4;4;8961.40;8.96
8931;932;172;9;9;17478.88;17.48
8932;668;38;11;11;7366.62;7.37
8933;761;195;9;9;12913.57;12.91
8934;286;470;10;10;7862.19;7.86
8935;-1;NA;2;NA;0.00;100.00
8936;96;374;6;6;8838.86;8.84
8937;533;346;6;6;9519.80;9.52
8938;944;194;3;3;18115.00;18.12
8939;849;35;13;13;2782.75;2.78
8940;170;131;4;4;4307.80;4.31
8941;975;422;11;11;2846.27;2.85
8942;322;285;11;11;15020.68;15.02
8943;481;229;5;5;3387.72;3.39
8944;195;390;11;11;7513.20;7.51
8945;205;52;8;8;9908.90;9.91
8946;738;415;13;13;13492.75;13.49
8947;750;303;2;2;10688.95;10.69
8948;533;346;6;6;17566.94;17.57
8949;254;206;1;1;8073.62;8.07
8950;910;299;3;3;5448.69;5.45
8951;882;463;8;8;3595.73;3.60
8952;864;63;5;5;11971.93;11.97
8953;742;388;7;7;11818.60;11.82
8954;736;124;1;1;10216.02;10.22
